mean.sV[1],mean.sV[2],mean.sF[1],mean.sF[2],mean.fV[1],mean.fV[2],mean.fF[1],mean.fF[2],mean.pV[1],mean.pV[2],mean.pF[1],mean.pF[2],beta.sV[1],beta.sV[2],beta.sF[1],beta.sF[2],beta.fV[1],beta.fV[2],beta.fF[1],beta.fF[2],beta.pV[1],beta.pV[2],beta.pF[1],beta.pF[2],sV0[1],sV0[2],sV1[1],sV1[2],sF0[1],sF0[2],sF1[1],sF1[2],fV0[1],fV0[2],fV1[1],fV1[2],fF0[1],fF0[2],fF1[1],fF1[2],pV0[1],pV0[2],pV1[1],pV1[2],pF0[1],pF0[2],pF1[1],pF1[2],beta1.sV[1],beta1.sV[2],beta1.sF[1],beta1.sF[2],beta1.fV[1],beta1.fV[2],beta1.fF[1],beta1.fF[2],beta1.pV[1],beta1.pV[2],beta1.pF[1],beta1.pF[2],mu.sV[1],mu.sV[2],mu.sF[1],mu.sF[2],mu.fV[1],mu.fV[2],mu.fF[1],mu.fF[2],mu.pV[1],mu.pV[2],mu.pF[1],mu.pF[2],sigma.sV2[1],sigma.sV2[2],sigma.sF2[1],sigma.sF2[2],sigma.fV2[1],sigma.fV2[2],sigma.fF2[1],sigma.fF2[2],sigma.pV2[1],sigma.pV2[2],sigma.pF2[1],sigma.pF2[2],deviance
0.995461662,0.951775964,0.999708409,0.979074599,0.563243786,0.540749274,0.898997508,0.737280225,0.978322474,0.999922103,0.085165251,0.191047202,1.958746994,-1.324662458,1.024797123,-2.407142663,0.173937045,-0.469974243,1.745765938,-0.244671339,2.958092145,8.735811574,-0.935239869,1.443731666,0.995461662,0.951775964,0.99935743,0.839943755,0.999708409,0.979074599,0.999895338,0.808222475,0.563243786,0.540749274,0.60546154,0.423941236,0.898997508,0.737280225,0.980770653,0.687231678,0.978322474,0.999922103,0.998850933,0.999999987,0.085165251,0.191047202,0.035250464,0.500127906,2.280222821,-0.056335056,-0.442794825,0.072146269,-0.040438297,-0.020311486,-0.198210076,-0.044755818,-0.321846627,1.34321904,0.102423962,0.036724147,5.390645789,2.982472103,8.139868004,3.845644049,0.254337371,0.163359417,2.186135077,1.031880073,3.809563285,9.46005012,-2.37414995,-1.443220042,0.204558503,0.166286973,9.761527112,2.477800032,0.000181226,0.000183214,0.501599819,0.002707481,0.25762644,60.43536689,0.547610138,0.058067457,6487.629693
0.992146041,0.945603434,0.999594536,0.976011631,0.549012495,0.568564065,0.907560245,0.774681512,0.991930796,0.998800322,0.091421032,0.20325893,4.614090773,-1.089184571,1.124177811,-2.974637899,0.301036555,-0.339772742,1.912247525,-0.125914082,3.282709057,9.797521881,-0.818789612,0.911207567,0.992146041,0.945603434,0.999921548,0.854001634,0.999594536,0.976011631,0.999868221,0.675083355,0.549012495,0.568564065,0.621922932,0.484060959,0.907560245,0.774681512,0.985174211,0.751946925,0.991930796,0.998800322,0.999694821,0.999999933,0.091421032,0.20325893,0.042484775,0.388210276,2.585919638,-0.03848361,-0.459438445,0.133654509,-0.028864256,-0.054385329,-0.191150214,-0.073270215,-0.398852561,1.103169871,0.114212563,0.035337309,4.838852528,2.855522251,7.810072355,3.705905399,0.196681566,0.27599497,2.284202816,1.234937087,4.811598522,6.724501359,-2.296406239,-1.366049063,0.27636607,0.322498033,28.08123595,3.355525976,9.63E-05,0.000138096,0.35182563,0.002325268,0.093955221,45.23945202,0.366629686,0.052060916,6557.476431
0.991599226,0.930262985,0.999582296,0.976244646,0.58341544,0.511434626,0.897203627,0.715930053,0.997352162,0.99367145,0.081719341,0.233060841,1.362653254,-1.971182637,1.420963056,-2.944132564,-0.055496449,-0.200776083,1.608088563,-0.144848073,2.854978456,7.316209175,-0.624793338,1.168845181,0.991599226,0.930262985,0.997836039,0.650116982,0.999582296,0.976244646,0.9998991,0.68390424,0.58341544,0.511434626,0.569868243,0.461320038,0.897203627,0.715930053,0.977568921,0.685575338,0.997352162,0.99367145,0.999847217,0.999995767,0.081719341,0.233060841,0.045476971,0.494434541,1.331293014,0.031026055,-0.486905794,0.159106286,-0.022571156,-0.032687844,-0.149265415,-0.069473051,-0.414972647,1.111100269,0.103087677,0.02541518,4.770995194,2.59073609,7.780318713,3.715905265,0.336810058,0.045746479,2.16653278,0.92436197,5.931360337,5.056335482,-2.419212371,-1.191107937,0.537477326,0.350891434,10.00868692,4.17236292,0.00028586,0.000321676,0.146006039,0.004082195,0.016083724,37.29192107,0.342831101,0.104526201,6437.063087
0.992786959,0.925680172,0.99953651,0.976166421,0.568262765,0.500165704,0.887747766,0.718087733,0.998873406,0.970393732,0.081377448,0.225933177,2.166555196,-1.887832438,0.755166738,-2.620645539,0.131782246,0.073905874,1.933796218,-0.199029019,2.036406151,4.654103177,-0.537148044,1.229958996,0.992786959,0.925680172,0.999168278,0.653468038,0.99953651,0.976166421,0.999782138,0.748737844,0.568262765,0.500165704,0.600260111,0.518633539,0.887747766,0.718087733,0.982044417,0.676113282,0.998873406,0.970393732,0.999852839,0.999709559,0.081377448,0.225933177,0.049222689,0.499635018,0.989398369,0.030152016,-0.42803431,0.110625115,-0.006353623,-0.076374462,-0.185319546,-0.049970571,-0.408343832,1.10141078,0.091483976,0.023157182,4.92462548,2.522151003,7.6762626,3.712537616,0.274766775,0.000662814,2.067939224,0.934995837,6.787429536,3.489715819,-2.423777143,-1.231418924,0.302800041,0.843727164,19.45380519,3.649224337,0.000394486,0.000497047,0.396407133,0.004897508,0.023993326,42.18889896,0.32426431,0.095684005,6477.017504
0.993832691,0.92050426,0.999507302,0.97402179,0.562882266,0.49338854,0.872115294,0.704354064,0.998098682,0.975493334,0.071861638,0.221494088,1.501432793,-1.309364514,0.751803614,-2.519903825,0.179567126,0.117281099,2.010609941,-0.133986798,4.588368864,1.224861951,-0.394886127,1.210112839,0.993832691,0.92050426,0.99861924,0.757652774,0.999507302,0.97402179,0.999767625,0.751059643,0.562882266,0.49338854,0.606454984,0.522692829,0.872115294,0.704354064,0.98074237,0.67571131,0.998098682,0.975493334,0.999980628,0.992673181,0.071861638,0.221494088,0.049579628,0.488285182,1.099391983,-0.007873111,-0.460680453,0.127361333,-0.04405215,-0.053766298,-0.161009705,-0.057245385,-0.353195305,1.31599645,0.076365479,0.048116444,5.082306348,2.449218196,7.615121885,3.624175552,0.252867915,-0.026447381,1.919792508,0.868118587,6.263304664,3.683998149,-2.558438239,-1.256980689,0.219397327,0.119295697,12.4325457,2.328292155,0.000164284,0.000726463,0.408093762,0.018326691,0.165762523,51.84844822,0.334058192,0.083396682,6372.813762
0.987734851,0.910341597,0.999582515,0.972911826,0.528819667,0.471606543,0.844727653,0.7191646,0.99511821,0.956175072,0.083613737,0.214888308,0.471027769,-1.424771489,0.305327891,-2.786378463,0.413528894,-0.059283541,2.072765232,0.037822761,4.571793999,4.351846233,-0.302374813,1.041407917,0.987734851,0.910341597,0.992306683,0.70951743,0.999582515,0.972911826,0.999692329,0.688864858,0.528819667,0.471606543,0.629234795,0.456862587,0.844727653,0.7191646,0.977392329,0.726739848,0.99511821,0.956175072,0.99994928,0.999409874,0.083613737,0.214888308,0.063173988,0.436765487,1.441713658,-0.004592253,-0.485452742,0.153215095,-0.041473661,-0.025540967,-0.140906467,-0.05442974,-0.443415765,1.736320975,0.035774132,0.030708221,4.388652433,2.317812977,7.780843653,3.581196217,0.115406585,-0.113696147,1.693833623,0.940321528,5.317349601,3.08273823,-2.394230135,-1.295707592,0.213448434,0.18147118,15.73378529,5.008976216,0.000307684,0.000795963,0.332083223,0.024474101,0.033142676,48.61772922,0.453888783,0.150369955,6407.145414
0.985373094,0.906104349,0.999417995,0.968394525,0.522660573,0.458458618,0.878227211,0.671058084,0.999906758,0.977277109,0.098764262,0.206633718,-1.926582938,-1.393882769,0.629114943,-2.365390707,0.271754541,-0.122061157,2.003294709,0.011426658,2.510627191,3.821999792,-0.566662461,1.569561498,0.985373094,0.906104349,0.907507533,0.705387765,0.999417995,0.968394525,0.99968967,0.742101227,0.522660573,0.458458618,0.589635551,0.428344047,0.878227211,0.671058084,0.981639872,0.673575447,0.999906758,0.977277109,0.999992427,0.999491429,0.098764262,0.206633718,0.058541548,0.555822375,1.950302164,0.011231832,-0.479341792,0.143622285,-0.025875034,-0.023030995,-0.176281412,-0.055079602,-0.514861904,1.736568778,0.026026341,0.012771718,4.210157602,2.266970408,7.448448976,3.422309212,0.09070443,-0.166549453,1.975748422,0.712974508,9.280221828,3.761397394,-2.21103104,-1.345337263,0.22616249,0.039671595,12.63935241,4.391006951,0.000123058,0.001045449,0.43542527,0.027819702,0.015555476,45.16897353,0.401372691,0.151755336,6274.77564
0.988839992,0.892963605,0.999411749,0.966938362,0.585193673,0.452769891,0.880947738,0.650082043,0.999419948,0.935831583,0.104281204,0.275423783,-1.854023286,-1.287495565,0.31641703,-2.69949356,-0.224479083,-0.262741908,1.894783307,0.055680157,4.156308875,5.522536156,-0.528982575,1.03651495,0.988839992,0.892963605,0.932778369,0.697174993,0.999411749,0.966938362,0.99957124,0.662905148,0.585193673,0.452769891,0.529877375,0.388831344,0.880947738,0.650082043,0.980086033,0.662639725,0.999419948,0.935831583,0.999990908,0.999726096,0.104281204,0.275423783,0.064192827,0.517302822,1.606663485,0.014541377,-0.450925604,0.203270109,0.014222447,-0.002730598,-0.201365036,-0.027598499,-0.493560133,1.818925228,0.082844329,0.005217194,4.484195831,2.121376908,7.437767833,3.375761126,0.344131129,-0.189485359,2.001435726,0.619399858,7.451812324,2.679924387,-2.15053539,-0.967276014,0.131990211,0.231988729,9.899258515,3.608604108,0.000392551,0.001979444,0.320373382,0.019262943,0.009921959,33.88137925,0.365144485,0.058589982,6268.236695
0.996014651,0.888176261,0.999524749,0.971179319,0.615376956,0.415656614,0.889990269,0.632622938,0.999545361,0.9679354,0.089526246,0.27987718,-1.897389568,-1.201677671,0.391879454,-2.844450701,-0.000228253,-0.097981855,2.070832136,-0.048139217,3.544938983,4.835074723,-0.394244422,0.843953221,0.996014651,0.888176261,0.974010956,0.704864012,0.999524749,0.971179319,0.999678783,0.662167246,0.615376956,0.415656614,0.615322929,0.392071946,0.889990269,0.632622938,0.98465458,0.621365147,0.999545361,0.9679354,0.999986869,0.999736841,0.089526246,0.27987718,0.062171077,0.474742094,0.510740509,0.022231173,-0.437959232,0.150093902,-0.033033519,0.010780836,-0.203709249,-0.034364266,-0.585243405,1.818151679,0.086636515,0.030318041,5.521137063,2.072246339,7.65119298,3.5174179,0.469971267,-0.340629327,2.090641706,0.543485833,7.695551818,3.407412719,-2.31943324,-0.945070917,0.267398843,0.687222067,3.755697526,4.367937303,0.000428203,0.002436707,0.311290476,0.011901327,0.021396341,36.16862506,0.319966276,0.135103626,6309.003274
0.989524472,0.884172262,0.999201504,0.971141264,0.565067459,0.439817981,0.896910675,0.644097519,0.999488673,0.97836919,0.084020062,0.269618032,0.299377769,-0.916387707,0.455506036,-3.114647772,0.109620776,-0.314129328,1.972105819,0.102072343,4.582200681,4.033199333,-0.14073205,0.907025734,0.989524472,0.884172262,0.992213605,0.753275767,0.999201504,0.971141264,0.999493504,0.599026721,0.565067459,0.439817981,0.591791174,0.364466508,0.896910675,0.644097519,0.984256613,0.667137287,0.999488673,0.97836919,0.999994765,0.999608435,0.084020062,0.269618032,0.073804139,0.47763103,0.147462496,0.034795829,-0.445230133,0.128313475,-0.019513576,0.007601463,-0.181381085,-0.045170219,-0.625271611,1.706865818,0.069140623,0.009733569,4.548182655,2.032547843,7.1319814,3.516059191,0.261754178,-0.241900801,2.163360428,0.593193378,7.577988869,3.811768388,-2.388938863,-0.996561379,0.505342645,0.480229927,5.094295561,2.579302656,0.000276322,0.005601681,0.288925239,0.008390804,0.101267001,46.4734329,0.585843942,0.182769482,6306.16568
0.989500796,0.864325605,0.998995396,0.970268689,0.553165963,0.409256665,0.898796556,0.677938839,0.999676386,0.931385016,0.084960462,0.291449587,0.05431847,-0.809535656,0.631405069,-2.910880039,0.120637148,-0.236634042,1.786572428,0.106471978,3.819958546,5.82348118,-0.736793103,0.883985118,0.989500796,0.864325605,0.990050361,0.739265801,0.998995396,0.970268689,0.999465456,0.639799096,0.553165963,0.409256665,0.582758573,0.35350378,0.898796556,0.677938839,0.981485197,0.70073233,0.999676386,0.931385016,0.999992901,0.999782184,0.084960462,0.291449587,0.042550785,0.49890774,0.681783075,0.022301012,-0.474944868,0.10706354,-0.025683928,0.000782554,-0.218265001,-0.058186864,-0.62909289,1.909089659,0.118663465,-0.01230916,4.545901093,1.851691695,6.902156558,3.485372312,0.213470825,-0.367039131,2.183923923,0.744315606,8.035634373,2.6081618,-2.376781283,-0.888354165,0.676047126,0.412032719,5.249427764,4.727220703,0.000467041,0.00598355,0.139546097,0.005902468,0.13232963,51.22814961,0.223328193,0.091818932,6259.841636
0.986496499,0.868185991,0.998978457,0.967991629,0.558757009,0.48200869,0.90490936,0.733354324,0.999639491,0.996998157,0.103500027,0.300437303,-1.206922224,-0.839720178,0.625549634,-3.225718761,0.274599972,-0.378302189,1.815593526,-0.469416146,5.315824295,4.220660332,-0.882366285,1.167418036,0.986496499,0.868185991,0.956239992,0.739870172,0.998978457,0.967991629,0.999453248,0.545748495,0.558757009,0.48200869,0.624974995,0.389289794,0.90490936,0.733354324,0.983186187,0.632345458,0.999639491,0.996998157,0.999998228,0.999955775,0.103500027,0.300437303,0.045594886,0.579860731,1.110800256,0.028112598,-0.476878989,0.16349282,-0.044083972,-0.01341284,-0.225322329,-0.02460817,-0.661944155,1.836864375,0.116387219,-0.039275012,4.291210813,1.88501406,6.88541904,3.409225977,0.236118967,-0.071996324,2.253004244,1.01170825,7.927634287,5.805522608,-2.158926392,-0.845216331,0.37234912,0.296382391,4.55824603,2.818115251,0.000312931,0.03390573,0.106222945,0.013028828,0.24407426,49.8315695,0.521705851,0.022542169,6231.123561
0.982110643,0.863620759,0.999198416,0.970543702,0.577407851,0.489567913,0.901288264,0.669707982,0.999677969,0.973838028,0.086607482,0.276787949,-1.346584919,-1.501737096,0.673536176,-3.302852793,0.057433663,-0.35317051,1.956528423,-0.508374745,5.751956846,4.9569507,-0.959011291,1.148795899,0.982110643,0.863620759,0.934558225,0.585151428,0.999198416,0.970543702,0.99959111,0.54787684,0.577407851,0.489567913,0.59135628,0.402537102,0.901288264,0.669707982,0.984755126,0.549460184,0.999677969,0.973838028,0.999998977,0.999811059,0.086607482,0.276787949,0.035067249,0.546947576,1.413817707,0.057555832,-0.449778174,0.20672124,-0.057590114,-0.003441908,-0.242153232,0.00243627,-0.783907333,1.871115802,0.143087298,-0.000347032,4.005498036,1.845694193,7.128118616,3.494948688,0.312141338,-0.041734404,2.211621298,0.706864603,8.040540983,3.616938086,-2.355779501,-0.960450785,0.459021596,0.272007899,7.087238881,4.665684227,0.000431176,0.032495442,0.213979027,0.010658404,0.597147536,49.42636684,0.421073799,0.026668819,6253.084025
0.984678324,0.851278614,0.999149258,0.975027205,0.586882865,0.428464302,0.897829538,0.652262368,0.999066466,0.997929168,0.097152301,0.368187173,-2.345803698,-1.525737053,0.384296431,-3.232394501,0.055326281,-0.236872792,1.903301818,-0.28171234,6.99559834,5.408747642,-0.870319424,0.389704439,0.984678324,0.851278614,0.86023495,0.554514377,0.999149258,0.975027205,0.999420547,0.606418894,0.586882865,0.428464302,0.600229238,0.371685607,0.897829538,0.652262368,0.983318609,0.585959355,0.999066466,0.997929168,0.999999144,0.999990709,0.097152301,0.368187173,0.043124028,0.462496242,0.643927947,0.073732799,-0.405985269,0.174310664,-0.024400826,-0.010005829,-0.261480626,0.013421366,-0.792706821,1.897063901,0.151560345,0.011811994,4.163046453,1.744664811,7.068550056,3.664678331,0.351094077,-0.288119519,2.173337609,0.628998623,6.975599352,6.177731818,-2.229274023,-0.540001759,0.827437607,0.644148578,7.883265313,3.9395268,0.000969374,0.022901788,0.319523138,0.00950961,2.287233708,49.50535652,0.498331468,0.030101602,6184.132547
0.986830126,0.841045722,0.999022384,0.975224528,0.565422702,0.436067794,0.899522608,0.6765497,0.998351015,0.98860556,0.086080787,0.351570247,-0.411918993,-0.832208282,0.529255677,-2.864034734,0.121053819,-0.592751537,1.790316709,-0.32894862,8.460263414,5.928904434,-0.794566112,0.417790907,0.986830126,0.841045722,0.980249861,0.697162283,0.999022384,0.975224528,0.99942391,0.69184923,0.565422702,0.436067794,0.594898605,0.299456382,0.899522608,0.6765497,0.981697547,0.600850908,0.998351015,0.98860556,0.99999965,0.999969326,0.086080787,0.351570247,0.04081548,0.451564062,0.587126786,-0.010071674,-0.407479744,0.102070483,-0.040098374,0.023231131,-0.260717389,0.010681805,-0.852641779,1.84316972,0.164134111,0.00289524,4.316565973,1.666029423,6.929415149,3.672813616,0.263199768,-0.257136322,2.191931444,0.737960441,6.405944966,4.463169912,-2.362455941,-0.612144134,1.101722942,0.409331499,9.806722707,4.015002792,0.00042613,0.03830165,0.42304369,0.005628639,1.276708266,66.03948211,0.482665574,0.048571992,6145.639736
0.984965763,0.8304423,0.998631457,0.978454782,0.51383491,0.404410553,0.876768911,0.63490831,0.999038888,0.997552565,0.099578066,0.408570252,-1.679173799,-0.747319845,0.484630722,-3.028993333,0.68295736,-0.312933451,1.888945823,-0.095075854,8.425871825,6.064878778,-0.83041519,0.715225549,0.984965763,0.8304423,0.924359066,0.698769531,0.998631457,0.978454782,0.999156637,0.6871497,0.51383491,0.404410553,0.676626436,0.331800155,0.876768911,0.63490831,0.979186655,0.61260042,0.999038888,0.997552565,0.999999789,0.999994301,0.099578066,0.408570252,0.045986202,0.585488668,0.926100289,-0.003689503,-0.382957257,0.089981543,-0.057842323,0.010032018,-0.269038025,-0.027015605,-0.797092189,1.928516768,0.18461933,-0.01639675,4.182276809,1.588765172,6.592639095,3.815820705,0.055353769,-0.387121002,1.962182093,0.553332065,6.946458037,6.010264478,-2.201921552,-0.369879034,0.939457908,0.158322119,7.91092466,9.444805549,0.00010114,0.048727573,0.545764582,0.003068697,0.505938989,74.72398839,0.386946921,0.026781527,6044.02174
0.986357214,0.825910664,0.998147316,0.977098042,0.530692429,0.344555105,0.918935723,0.671831236,0.997802148,0.980471652,0.0941495,0.388146163,-0.574356081,-0.557151907,0.610531472,-3.01944206,0.382901802,-0.178959088,1.852460293,-0.134067887,8.437849838,8.873348563,-1.091709356,0.819327996,0.986357214,0.825910664,0.976024415,0.731012591,0.998147316,0.977098042,0.998993025,0.675665456,0.530692429,0.344555105,0.623827499,0.305335189,0.918935723,0.671831236,0.986352186,0.641622054,0.997802148,0.980471652,0.999999523,0.99999721,0.0941495,0.388146163,0.033709015,0.590060757,0.538509077,0.021657383,-0.406582208,0.109754229,-0.048766727,0.014305069,-0.275733104,-0.01720499,-0.81182003,1.862675889,0.192608856,0.002944949,4.280807674,1.55691802,6.289265505,3.753364602,0.122924267,-0.643060201,2.427973789,0.716479172,6.118074329,3.916166583,-2.263990342,-0.455111446,0.485294314,0.242444309,4.917539067,4.842727299,2.33E-05,0.049247685,0.357945775,0.002129754,0.424498123,93.32584571,0.494594931,0.058138752,6085.576362
0.980771229,0.820527441,0.996388358,0.978791353,0.554502868,0.34871361,0.925315187,0.617835649,0.998479101,0.945384724,0.121436678,0.391967294,-0.843019491,-0.786380887,0.643196886,-3.017152771,-0.02446935,-0.001048222,1.585124331,-0.122302323,8.463477696,8.65219412,-1.399912285,0.600178456,0.980771229,0.820527441,0.956433056,0.675582528,0.996388358,0.978791353,0.998098429,0.693122207,0.554502868,0.34871361,0.548450448,0.348475584,0.925315187,0.617835649,0.983729255,0.588573011,0.998479101,0.945384724,0.999999679,0.999989905,0.121436678,0.391967294,0.032964394,0.540195121,1.44405019,0.02263049,-0.381691063,0.068221921,-0.023175978,0.015491697,-0.281545229,-0.000266607,-0.83777332,1.814047899,0.2339979,0.014847321,3.931931593,1.519925029,5.619974575,3.831909501,0.218881168,-0.624698484,2.516857654,0.480371728,6.486931633,2.851278339,-1.978895026,-0.439050271,0.291225334,0.276103417,4.094117516,5.10002969,1.13E-05,0.03345317,0.81848314,0.001317798,0.912569724,89.17636505,0.310494141,0.019713874,6038.338169
0.974214135,0.815692776,0.995622598,0.980505864,0.550374846,0.364383143,0.916266601,0.627762712,0.996522334,0.954257914,0.094973886,0.429246671,2.091733781,-1.006636962,0.785250562,-2.571392047,0.215604946,-0.125747632,1.628127397,-0.18695574,8.055884009,6.521785617,-1.237742335,0.720149971,0.974214135,0.815692776,0.996742519,0.617936001,0.995622598,0.980505864,0.997999116,0.793567135,0.550374846,0.364383143,0.602954364,0.335784361,0.916266601,0.627762712,0.98237746,0.583139544,0.996522334,0.954257914,0.999998893,0.999929491,0.094973886,0.429246671,0.029537728,0.607120561,0.75873321,0.039078431,-0.423967546,0.028488321,-0.020629321,0.010945113,-0.258516199,-0.019546841,-0.715712908,2.142532756,0.220923688,-0.016542809,3.631804644,1.487433724,5.426912975,3.917954939,0.20218534,-0.55639005,2.392669435,0.522630724,5.657910029,3.037915193,-2.254361831,-0.284925375,0.608587694,0.191736954,4.212264478,2.370225802,9.99E-06,0.048630257,0.580476095,0.004272628,1.216879716,83.03544049,0.665208875,0.038563795,5992.072952
0.972538358,0.803358741,0.99634306,0.979381316,0.50556964,0.384405679,0.908580717,0.636871753,0.994867979,0.957982657,0.09454992,0.469426894,2.713157718,-0.712831625,0.63678379,-2.645726056,0.2606594,-0.254463385,1.757768524,-0.024325059,8.970049153,7.014229218,-1.234929995,0.199108683,0.972538358,0.803358741,0.998130619,0.666986925,0.99634306,0.979381316,0.998062174,0.771181977,0.50556964,0.384405679,0.570266582,0.326215283,0.908580717,0.636871753,0.982946443,0.631227678,0.994867979,0.957982657,0.999999344,0.999960571,0.09454992,0.469426894,0.029476731,0.519156495,-0.180690024,0.0145521,-0.442105845,0.020560162,-0.004768809,0.011493791,-0.277447741,-0.030541091,-0.738052132,1.952700951,0.243663088,0.01933822,3.567119337,1.407420314,5.607465002,3.8607234,0.022279481,-0.470889725,2.296427306,0.561812236,5.267110601,3.126747204,-2.259304199,-0.122445177,0.474332955,0.072654836,3.548411866,2.811856411,2.26E-05,0.10675445,0.409711638,0.00653969,2.586653068,92.70696134,0.736343536,0.066473141,6065.643834
